a,b,theta,Rt,A2,E,E_p1,E_t,machine_type,status,file_name
5.9,7.8,65,1.8,11,-38.52073799609207,-6.032863569562323,-6.613752714241855,3,Done,anthracene_theta=65_A2=11_a=5.9_b=7.8_Rt=1.8.log
6.0,7.6,65,1.7,11,-38.39986199978739,-5.823724526795559,-6.688103236549068,3,Done,anthracene_theta=65_A2=11_a=6.0_b=7.6_Rt=1.7.log
6.0,7.6,65,1.8,11,-38.49658639146946,-5.823724526795559,-6.712284334469587,3,Done,anthracene_theta=65_A2=11_a=6.0_b=7.6_Rt=1.8.log
6.0,7.7,65,1.7,11,-38.367221439490095,-5.823724526795559,-6.679943096474744,3,Done,anthracene_theta=65_A2=11_a=6.0_b=7.7_Rt=1.7.log
6.0,7.7,65,1.8,11,-38.43146089348011,-5.823724526795559,-6.696002959972248,3,Done,anthracene_theta=65_A2=11_a=6.0_b=7.7_Rt=1.8.log
6.0,7.8,65,1.7,11,-38.15147597179748,-5.823724526795559,-6.626006729551591,3,Done,anthracene_theta=65_A2=11_a=6.0_b=7.8_Rt=1.7.log
6.0,7.8,65,1.8,11,-38.188880587928,-5.823724526795559,-6.63535788358422,3,Done,anthracene_theta=65_A2=11_a=6.0_b=7.8_Rt=1.8.log
5.8,7.6,65,1.7,12,-37.65716877416708,-6.160906985169277,-6.333838700957131,3,Done,anthracene_theta=65_A2=12_a=5.8_b=7.6_Rt=1.7.log
5.8,7.6,65,1.8,12,-37.75395591696724,-6.160906985169277,-6.358035486657172,3,Done,anthracene_theta=65_A2=12_a=5.8_b=7.6_Rt=1.8.log
5.8,7.7,65,1.7,12,-38.01388561935164,-6.160906985169277,-6.423017912253272,3,Done,anthracene_theta=65_A2=12_a=5.8_b=7.7_Rt=1.7.log
5.8,7.7,65,1.8,12,-38.08018581569195,-6.160906985169277,-6.439592961338349,3,Done,anthracene_theta=65_A2=12_a=5.8_b=7.7_Rt=1.8.log
5.8,7.8,65,1.7,12,-38.12752265995368,-6.160906985169277,-6.451427172403783,3,Done,anthracene_theta=65_A2=12_a=5.8_b=7.8_Rt=1.7.log
5.8,7.8,65,1.8,12,-38.16862205485813,-6.160906985169277,-6.461702021129895,3,Done,anthracene_theta=65_A2=12_a=5.8_b=7.8_Rt=1.8.log
5.9,7.6,65,1.7,12,-37.99415419483557,-6.075814119190909,-6.460631489113439,3,Done,anthracene_theta=65_A2=12_a=5.9_b=7.6_Rt=1.7.log
5.9,7.6,65,1.8,12,-38.08087105676532,-6.075814119190909,-6.482310704595875,3,Done,anthracene_theta=65_A2=12_a=5.9_b=7.6_Rt=1.8.log
5.9,7.8,65,1.7,12,-38.20172195252962,-6.075814119190909,-6.512523428536952,3,Done,anthracene_theta=65_A2=12_a=5.9_b=7.8_Rt=1.7.log
5.9,7.8,65,1.8,12,-38.23610197054222,-6.075814119190909,-6.521118433040101,3,Done,anthracene_theta=65_A2=12_a=5.9_b=7.8_Rt=1.8.log
6.0,7.6,65,1.7,12,-37.96606935700402,-5.859490086790174,-6.561772295855917,3,Done,anthracene_theta=65_A2=12_a=6.0_b=7.6_Rt=1.7.log
6.0,7.6,65,1.8,12,-38.0425226658117,-5.859490086790174,-6.580885623057839,3,Done,anthracene_theta=65_A2=12_a=6.0_b=7.6_Rt=1.8.log
6.0,7.7,65,1.7,12,-38.05189013504423,-5.859490086790174,-6.583227490365971,3,Done,anthracene_theta=65_A2=12_a=6.0_b=7.7_Rt=1.7.log
6.0,7.7,65,1.8,12,-38.101403184235096,-5.859490086790174,-6.595605752663687,3,Done,anthracene_theta=65_A2=12_a=6.0_b=7.7_Rt=1.8.log
6.0,7.8,65,1.7,12,-37.93703572452068,-5.859490086790174,-6.554513887735084,3,Done,anthracene_theta=65_A2=12_a=6.0_b=7.8_Rt=1.7.log
6.0,7.8,65,1.8,12,-37.9644127311185,-5.859490086790174,-6.561358139384538,3,Done,anthracene_theta=65_A2=12_a=6.0_b=7.8_Rt=1.8.log
5.8,7.7,65,1.7,13,-37.38086106139235,-6.196109041222371,-6.247160744736902,3,Done,anthracene_theta=65_A2=13_a=5.8_b=7.7_Rt=1.7.log
5.8,7.7,65,1.9,13,-37.36817531986162,-6.196109041222371,-6.24398930935422,3,Done,anthracene_theta=65_A2=13_a=5.8_b=7.7_Rt=1.9.log
5.8,7.8,65,1.7,13,-37.642382129095495,-6.196109041222371,-6.312541011662688,3,Done,anthracene_theta=65_A2=13_a=5.8_b=7.8_Rt=1.7.log
5.8,7.8,65,1.9,13,-37.60470893862657,-6.196109041222371,-6.3031227140454575,3,Done,anthracene_theta=65_A2=13_a=5.8_b=7.8_Rt=1.9.log
5.8,7.9,65,1.7,13,-37.67899859277532,-6.196109041222371,-6.321695127582643,3,Done,anthracene_theta=65_A2=13_a=5.8_b=7.9_Rt=1.7.log
5.8,7.9,65,1.9,13,-37.62341626663692,-6.196109041222371,-6.307799546048045,3,Done,anthracene_theta=65_A2=13_a=5.8_b=7.9_Rt=1.9.log
5.9,7.7,65,1.7,13,-37.67289919569157,-6.107523454469629,-6.364463071688078,3,Done,anthracene_theta=65_A2=13_a=5.9_b=7.7_Rt=1.7.log
5.9,7.7,65,1.9,13,-37.6462576307822,-6.107523454469629,-6.357802680460736,3,Done,anthracene_theta=65_A2=13_a=5.9_b=7.7_Rt=1.9.log
5.9,7.9,65,1.7,13,-37.72267328784801,-6.107523454469629,-6.376906594727188,3,Done,anthracene_theta=65_A2=13_a=5.9_b=7.9_Rt=1.7.log
5.9,7.9,65,1.9,13,-37.65895341313444,-6.107523454469629,-6.360976626048796,3,Done,anthracene_theta=65_A2=13_a=5.9_b=7.9_Rt=1.9.log
6.0,7.7,65,1.7,13,-37.6116592399776,-5.889918046770617,-6.457955786609091,3,Done,anthracene_theta=65_A2=13_a=6.0_b=7.7_Rt=1.7.log
6.0,7.7,65,1.9,13,-37.57121747499332,-5.889918046770617,-6.447845345363021,3,Done,anthracene_theta=65_A2=13_a=6.0_b=7.7_Rt=1.9.log
6.0,7.8,65,1.7,13,-37.61655130749568,-5.889918046770617,-6.459178803488612,3,Done,anthracene_theta=65_A2=13_a=6.0_b=7.8_Rt=1.7.log
6.0,7.8,65,1.9,13,-37.55736205424182,-5.889918046770617,-6.444381490175147,3,Done,anthracene_theta=65_A2=13_a=6.0_b=7.8_Rt=1.9.log
6.0,7.9,65,1.7,13,-37.437101018149406,-5.889918046770617,-6.414316231152043,3,Done,anthracene_theta=65_A2=13_a=6.0_b=7.9_Rt=1.7.log
6.0,7.9,65,1.9,13,-37.3650151793845,-5.889918046770617,-6.396294771460816,3,Done,anthracene_theta=65_A2=13_a=6.0_b=7.9_Rt=1.9.log
